,merchant_category_code_cat,merchant_category_code_previoustransaction_cat,zipcode_cat,zipcode_previoustransaction_cat,transaction_value_cat,transaction_value_previoustransaction_cat,pos_entry,creditcard_limit_cat,brand_visa_mastercard_cat,type_of_creditcard_cat,fraudscore_cat,type_person_cat,trans_nacional_cat,numb_of_installments_cat,transactionspeed_cat,dif_fraudscore_cat,transaction_limit_cat,TARGET
191,3.0,6.0,6.0,6.0,4.0,6.0,2.0,7.0,2.0,3.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,0
192,6.0,3.0,6.0,6.0,4.0,4.0,2.0,7.0,2.0,3.0,0.0,1.0,0.0,1.0,6.0,2.0,0.0,0
193,22.0,0.0,7.0,0.0,8.0,1.0,2.0,9.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,0
194,22.0,22.0,7.0,7.0,6.0,8.0,2.0,9.0,2.0,3.0,2.0,1.0,0.0,1.0,4.0,5.0,0.0,0
195,22.0,22.0,7.0,7.0,2.0,6.0,2.0,9.0,2.0,3.0,1.0,1.0,0.0,1.0,6.0,1.0,0.0,0
196,22.0,22.0,7.0,7.0,7.0,2.0,2.0,9.0,2.0,3.0,3.0,1.0,0.0,1.0,6.0,5.0,0.0,0
197,7.0,0.0,2.0,0.0,5.0,1.0,1.0,7.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
198,5.0,9.0,2.0,2.0,9.0,4.0,2.0,7.0,2.0,3.0,4.0,1.0,0.0,2.0,3.0,5.0,1.0,1
199,9.0,5.0,2.0,2.0,7.0,9.0,2.0,7.0,2.0,3.0,4.0,1.0,0.0,1.0,3.0,4.0,0.0,0
200,5.0,0.0,1.0,0.0,7.0,1.0,2.0,7.0,2.0,3.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0
201,6.0,0.0,6.0,0.0,3.0,1.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
202,6.0,6.0,6.0,6.0,6.0,3.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,2.0,4.0,3.0,0.0,0
203,6.0,6.0,6.0,6.0,2.0,6.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,7.0,4.0,0.0,0
204,9.0,0.0,3.0,0.0,8.0,1.0,2.0,5.0,2.0,3.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0
205,6.0,0.0,7.0,0.0,8.0,1.0,2.0,7.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
206,9.0,9.0,3.0,3.0,6.0,9.0,2.0,4.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,4.0,0.0,1
207,1.0,6.0,1.0,1.0,4.0,5.0,2.0,5.0,2.0,3.0,0.0,1.0,0.0,1.0,6.0,2.0,0.0,0
208,6.0,0.0,2.0,0.0,8.0,1.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
209,6.0,6.0,2.0,2.0,5.0,8.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,7.0,1.0,0.0,0
210,22.0,0.0,4.0,0.0,5.0,1.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
211,6.0,22.0,4.0,4.0,9.0,5.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,0
212,6.0,6.0,4.0,4.0,4.0,9.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,0
213,14.0,0.0,1.0,0.0,9.0,1.0,8.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
214,14.0,14.0,1.0,1.0,6.0,8.0,8.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
215,6.0,14.0,6.0,1.0,6.0,6.0,2.0,9.0,2.0,3.0,5.0,1.0,0.0,1.0,4.0,5.0,0.0,0
216,6.0,6.0,6.0,6.0,6.0,6.0,2.0,9.0,2.0,3.0,3.0,1.0,0.0,1.0,5.0,1.0,0.0,0
217,6.0,6.0,6.0,6.0,4.0,6.0,2.0,9.0,2.0,3.0,2.0,1.0,0.0,2.0,4.0,1.0,0.0,0
218,6.0,6.0,6.0,6.0,6.0,4.0,2.0,9.0,2.0,3.0,1.0,1.0,0.0,2.0,5.0,1.0,0.0,0
219,6.0,6.0,6.0,6.0,8.0,6.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0
220,6.0,6.0,6.0,6.0,4.0,8.0,2.0,9.0,2.0,3.0,1.0,1.0,0.0,1.0,5.0,4.0,0.0,0
221,6.0,6.0,6.0,6.0,3.0,4.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,0
222,6.0,6.0,6.0,6.0,6.0,3.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0,0
223,6.0,6.0,6.0,6.0,4.0,6.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,0
224,6.0,6.0,6.0,6.0,7.0,5.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,0
225,6.0,6.0,6.0,6.0,5.0,7.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,7.0,2.0,0.0,0
226,6.0,6.0,6.0,6.0,7.0,7.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,2.0,7.0,2.0,0.0,0
227,6.0,6.0,6.0,6.0,4.0,7.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,6.0,3.0,0.0,0
228,6.0,6.0,6.0,6.0,9.0,4.0,2.0,9.0,2.0,3.0,3.0,1.0,0.0,1.0,3.0,5.0,0.0,0
229,6.0,6.0,6.0,6.0,6.0,4.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0,0
230,13.0,6.0,6.0,6.0,4.0,6.0,1.0,9.0,2.0,3.0,1.0,1.0,0.0,1.0,3.0,4.0,0.0,0
231,3.0,6.0,6.0,6.0,2.0,4.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,0
232,6.0,3.0,6.0,6.0,6.0,2.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,5.0,3.0,0.0,0
233,11.0,6.0,0.0,6.0,1.0,6.0,0.0,9.0,2.0,3.0,6.0,1.0,0.0,1.0,4.0,5.0,0.0,1
234,11.0,11.0,0.0,0.0,1.0,1.0,0.0,9.0,2.0,3.0,5.0,1.0,0.0,1.0,2.0,1.0,0.0,1
235,22.0,0.0,1.0,0.0,7.0,1.0,2.0,6.0,2.0,3.0,3.0,1.0,0.0,1.0,2.0,3.0,0.0,0
236,8.0,22.0,3.0,1.0,7.0,7.0,2.0,6.0,2.0,3.0,2.0,1.0,0.0,1.0,4.0,1.0,0.0,0
237,4.0,8.0,3.0,3.0,6.0,7.0,2.0,6.0,2.0,3.0,0.0,1.0,0.0,1.0,7.0,1.0,0.0,0
238,13.0,4.0,3.0,3.0,4.0,6.0,1.0,6.0,2.0,3.0,3.0,1.0,0.0,1.0,3.0,5.0,0.0,0
239,22.0,8.0,1.0,1.0,7.0,8.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,2.0,5.0,1.0,0.0,0
240,6.0,0.0,6.0,0.0,8.0,1.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
241,8.0,6.0,6.0,6.0,4.0,8.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,0
242,9.0,8.0,6.0,6.0,4.0,4.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,0
243,6.0,0.0,8.0,0.0,8.0,1.0,2.0,6.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
244,17.0,0.0,1.0,0.0,9.0,1.0,2.0,9.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,0
245,22.0,9.0,5.0,1.0,8.0,8.0,2.0,9.0,2.0,3.0,9.0,1.0,0.0,1.0,2.0,5.0,0.0,0
246,12.0,22.0,5.0,5.0,7.0,8.0,2.0,9.0,2.0,3.0,5.0,1.0,0.0,1.0,3.0,1.0,0.0,0
247,22.0,0.0,6.0,0.0,5.0,1.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
248,6.0,6.0,6.0,6.0,4.0,3.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,0
249,9.0,6.0,6.0,6.0,4.0,4.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,0
250,6.0,0.0,1.0,0.0,7.0,1.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
251,13.0,0.0,2.0,0.0,6.0,1.0,2.0,7.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
252,13.0,13.0,2.0,2.0,6.0,6.0,2.0,7.0,2.0,3.0,0.0,1.0,0.0,1.0,6.0,2.0,0.0,0
253,9.0,3.0,2.0,2.0,4.0,4.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,0
254,9.0,0.0,4.0,0.0,6.0,1.0,2.0,5.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
255,9.0,9.0,4.0,4.0,3.0,6.0,2.0,5.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,0
256,6.0,9.0,5.0,5.0,6.0,8.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,5.0,3.0,0.0,0
257,22.0,6.0,5.0,5.0,3.0,6.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,5.0,4.0,0.0,0
258,22.0,0.0,1.0,0.0,6.0,1.0,2.0,7.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,0
259,22.0,22.0,1.0,1.0,5.0,5.0,2.0,7.0,2.0,3.0,6.0,1.0,0.0,1.0,3.0,5.0,0.0,0
260,6.0,0.0,1.0,0.0,3.0,1.0,2.0,7.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
261,22.0,15.0,1.0,2.0,7.0,4.0,2.0,7.0,2.0,3.0,0.0,1.0,0.0,1.0,6.0,4.0,0.0,0
262,22.0,0.0,7.0,0.0,6.0,1.0,2.0,7.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
263,13.0,22.0,7.0,7.0,3.0,6.0,2.0,7.0,2.0,3.0,0.0,1.0,0.0,1.0,4.0,3.0,0.0,0
264,15.0,13.0,7.0,7.0,4.0,3.0,2.0,7.0,2.0,3.0,0.0,1.0,0.0,1.0,5.0,2.0,0.0,0
265,6.0,0.0,6.0,0.0,9.0,1.0,2.0,8.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,3.0,0.0,0
266,1.0,0.0,7.0,0.0,8.0,1.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
267,13.0,0.0,6.0,0.0,4.0,1.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
268,22.0,13.0,6.0,6.0,2.0,4.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,7.0,3.0,0.0,0
269,13.0,22.0,6.0,7.0,2.0,8.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,4.0,3.0,0.0,0
270,6.0,0.0,6.0,0.0,4.0,1.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
271,9.0,8.0,6.0,6.0,6.0,9.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,0
272,9.0,0.0,3.0,0.0,8.0,1.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0
273,3.0,0.0,6.0,0.0,8.0,1.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0
274,9.0,3.0,6.0,6.0,7.0,8.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,2.0,4.0,3.0,0.0,0
275,15.0,0.0,3.0,0.0,6.0,1.0,2.0,5.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
276,14.0,13.0,5.0,2.0,4.0,7.0,2.0,8.0,2.0,3.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0,0
277,22.0,6.0,5.0,5.0,6.0,5.0,2.0,8.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0,0
278,6.0,0.0,1.0,0.0,5.0,1.0,2.0,4.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
279,6.0,6.0,1.0,1.0,9.0,5.0,2.0,4.0,2.0,3.0,0.0,1.0,0.0,1.0,6.0,1.0,1.0,0
280,13.0,0.0,7.0,0.0,2.0,1.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
281,6.0,22.0,2.0,2.0,2.0,6.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,7.0,1.0,0.0,0
282,15.0,6.0,2.0,2.0,4.0,2.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,3.0,4.0,0.0,0
283,22.0,7.0,2.0,9.0,5.0,6.0,2.0,9.0,2.0,3.0,1.0,1.0,0.0,1.0,7.0,1.0,0.0,0
284,6.0,22.0,2.0,2.0,7.0,5.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,0
285,15.0,22.0,2.0,2.0,7.0,5.0,2.0,9.0,2.0,3.0,1.0,1.0,0.0,1.0,5.0,1.0,0.0,0
286,4.0,15.0,2.0,2.0,9.0,7.0,2.0,9.0,2.0,3.0,1.0,1.0,0.0,2.0,6.0,4.0,0.0,0
287,22.0,0.0,6.0,0.0,7.0,1.0,2.0,8.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
288,8.0,6.0,1.0,1.0,8.0,7.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0,0
289,6.0,8.0,1.0,1.0,8.0,8.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,6.0,3.0,0.0,0
290,6.0,0.0,2.0,0.0,9.0,1.0,2.0,5.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
291,13.0,0.0,2.0,0.0,3.0,1.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
292,6.0,13.0,2.0,2.0,8.0,3.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,4.0,3.0,0.0,0
293,22.0,0.0,2.0,0.0,5.0,1.0,2.0,7.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
294,22.0,0.0,5.0,0.0,4.0,1.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0
295,12.0,0.0,6.0,0.0,3.0,1.0,2.0,8.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
296,13.0,0.0,2.0,0.0,1.0,1.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
297,1.0,1.0,2.0,2.0,7.0,8.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,5.0,3.0,0.0,0
298,6.0,1.0,2.0,2.0,9.0,7.0,2.0,9.0,2.0,3.0,5.0,1.0,0.0,3.0,7.0,5.0,1.0,1
299,1.0,6.0,2.0,2.0,7.0,9.0,2.0,9.0,2.0,3.0,4.0,1.0,0.0,1.0,6.0,1.0,0.0,0
300,6.0,1.0,2.0,2.0,9.0,7.0,2.0,9.0,2.0,3.0,3.0,1.0,0.0,1.0,7.0,1.0,0.0,0
301,22.0,0.0,2.0,0.0,7.0,1.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
302,22.0,22.0,2.0,2.0,4.0,7.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,5.0,3.0,0.0,0
303,22.0,0.0,4.0,0.0,7.0,1.0,2.0,6.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
304,9.0,22.0,4.0,4.0,2.0,7.0,2.0,6.0,2.0,3.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,0
305,22.0,0.0,4.0,0.0,7.0,1.0,2.0,5.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
306,7.0,22.0,2.0,4.0,5.0,7.0,1.0,5.0,2.0,3.0,0.0,1.0,0.0,1.0,6.0,2.0,0.0,0
307,9.0,0.0,7.0,0.0,6.0,1.0,2.0,8.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
308,6.0,9.0,7.0,7.0,7.0,6.0,2.0,8.0,2.0,3.0,0.0,1.0,0.0,1.0,6.0,3.0,0.0,0
309,6.0,6.0,7.0,7.0,1.0,7.0,2.0,8.0,2.0,3.0,0.0,1.0,0.0,1.0,4.0,3.0,0.0,0
310,15.0,15.0,7.0,7.0,2.0,9.0,2.0,8.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,4.0,0.0,0
311,7.0,15.0,9.0,7.0,4.0,2.0,1.0,8.0,2.0,3.0,1.0,1.0,0.0,1.0,4.0,3.0,0.0,0
312,22.0,0.0,4.0,0.0,5.0,1.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
313,6.0,22.0,4.0,4.0,8.0,5.0,2.0,9.0,2.0,3.0,2.0,1.0,0.0,1.0,3.0,5.0,0.0,0
314,22.0,6.0,4.0,4.0,6.0,8.0,2.0,9.0,2.0,3.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,0
315,6.0,0.0,1.0,0.0,7.0,1.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
316,6.0,6.0,1.0,1.0,6.0,7.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,5.0,2.0,0.0,0
317,6.0,6.0,1.0,1.0,6.0,6.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,6.0,2.0,0.0,0
318,8.0,6.0,1.0,1.0,3.0,6.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,0
319,6.0,0.0,2.0,0.0,3.0,1.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
320,22.0,0.0,5.0,0.0,8.0,1.0,2.0,6.0,2.0,3.0,6.0,1.0,0.0,1.0,2.0,3.0,0.0,0
321,13.0,0.0,1.0,0.0,5.0,1.0,2.0,2.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
322,9.0,13.0,1.0,1.0,4.0,5.0,2.0,2.0,2.0,3.0,0.0,1.0,0.0,1.0,5.0,4.0,0.0,0
323,12.0,13.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,0
324,22.0,6.0,2.0,2.0,7.0,5.0,2.0,7.0,2.0,3.0,4.0,1.0,0.0,1.0,4.0,5.0,0.0,0
325,13.0,22.0,2.0,2.0,5.0,7.0,2.0,7.0,2.0,3.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,0
326,22.0,0.0,7.0,0.0,7.0,1.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
327,6.0,22.0,2.0,7.0,9.0,7.0,2.0,9.0,2.0,3.0,1.0,1.0,0.0,2.0,4.0,5.0,0.0,0
328,13.0,8.0,3.0,2.0,8.0,9.0,2.0,9.0,2.0,3.0,3.0,1.0,0.0,1.0,4.0,1.0,0.0,0
329,15.0,13.0,7.0,3.0,7.0,8.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,7.0,1.0,0.0,0
330,7.0,0.0,1.0,0.0,6.0,1.0,8.0,7.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
331,6.0,0.0,4.0,0.0,8.0,1.0,2.0,5.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
332,6.0,4.0,4.0,4.0,3.0,3.0,2.0,5.0,2.0,3.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0,0
333,13.0,0.0,1.0,0.0,7.0,1.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
334,6.0,1.0,1.0,1.0,8.0,8.0,2.0,9.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0,0
335,6.0,6.0,9.0,1.0,7.0,8.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,0
336,6.0,6.0,9.0,9.0,6.0,7.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
337,4.0,0.0,7.0,0.0,9.0,1.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
338,6.0,4.0,7.0,7.0,4.0,9.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,5.0,3.0,0.0,0
339,13.0,0.0,2.0,0.0,2.0,1.0,2.0,8.0,2.0,3.0,2.0,1.0,0.0,1.0,2.0,3.0,0.0,0
340,6.0,22.0,2.0,2.0,8.0,7.0,2.0,8.0,2.0,3.0,1.0,1.0,0.0,2.0,5.0,1.0,0.0,0
341,18.0,0.0,2.0,0.0,7.0,1.0,2.0,4.0,2.0,3.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0
342,16.0,0.0,6.0,0.0,6.0,1.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
343,7.0,15.0,2.0,4.0,4.0,3.0,1.0,5.0,2.0,3.0,0.0,1.0,0.0,1.0,6.0,3.0,0.0,0
344,1.0,0.0,7.0,0.0,9.0,1.0,2.0,5.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,3.0,2.0,0
345,15.0,0.0,5.0,0.0,8.0,1.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
346,7.0,6.0,2.0,5.0,5.0,9.0,1.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,6.0,4.0,0.0,0
347,4.0,7.0,5.0,2.0,9.0,5.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,2.0,5.0,1.0,0.0,0
348,13.0,4.0,5.0,5.0,5.0,9.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,0
349,22.0,1.0,3.0,3.0,9.0,9.0,2.0,9.0,2.0,3.0,1.0,1.0,0.0,1.0,3.0,5.0,0.0,1
350,9.0,22.0,3.0,3.0,9.0,9.0,2.0,9.0,2.0,3.0,4.0,1.0,0.0,1.0,2.0,5.0,0.0,1
351,9.0,9.0,3.0,3.0,9.0,9.0,2.0,9.0,2.0,3.0,6.0,1.0,0.0,1.0,2.0,5.0,0.0,1
352,9.0,13.0,1.0,1.0,9.0,9.0,2.0,9.0,2.0,3.0,8.0,1.0,0.0,1.0,5.0,1.0,0.0,1
353,8.0,9.0,4.0,1.0,9.0,9.0,2.0,9.0,2.0,3.0,9.0,1.0,0.0,1.0,3.0,4.0,0.0,0
354,8.0,8.0,4.0,4.0,9.0,9.0,2.0,9.0,2.0,3.0,9.0,1.0,0.0,1.0,2.0,2.0,0.0,0
355,15.0,8.0,5.0,4.0,7.0,9.0,2.0,9.0,2.0,3.0,3.0,1.0,0.0,1.0,6.0,1.0,0.0,0
356,15.0,15.0,5.0,5.0,7.0,7.0,2.0,9.0,2.0,3.0,3.0,1.0,0.0,1.0,2.0,4.0,0.0,0
357,7.0,15.0,2.0,5.0,4.0,7.0,1.0,9.0,2.0,3.0,2.0,1.0,0.0,1.0,4.0,4.0,0.0,0
358,15.0,0.0,5.0,0.0,4.0,1.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0
359,6.0,0.0,1.0,0.0,8.0,1.0,2.0,8.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
360,22.0,6.0,4.0,1.0,8.0,8.0,2.0,8.0,2.0,3.0,1.0,1.0,0.0,1.0,4.0,5.0,0.0,0
361,13.0,8.0,5.0,5.0,6.0,1.0,2.0,8.0,2.0,3.0,2.0,1.0,0.0,1.0,5.0,1.0,0.0,0
362,8.0,0.0,3.0,0.0,4.0,1.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0
363,15.0,8.0,3.0,3.0,6.0,4.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,2.0,4.0,3.0,0.0,0
364,6.0,0.0,5.0,0.0,9.0,1.0,2.0,8.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
365,6.0,0.0,5.0,0.0,9.0,1.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
366,6.0,0.0,1.0,0.0,6.0,1.0,2.0,5.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
367,9.0,0.0,1.0,0.0,7.0,1.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
368,8.0,0.0,9.0,0.0,8.0,1.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0
369,18.0,0.0,2.0,0.0,4.0,1.0,2.0,5.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
370,22.0,0.0,2.0,0.0,5.0,1.0,1.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
371,1.0,9.0,1.0,5.0,4.0,5.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,5.0,2.0,0.0,0
372,1.0,0.0,2.0,0.0,7.0,1.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
373,22.0,12.0,2.0,2.0,7.0,9.0,2.0,9.0,2.0,3.0,3.0,1.0,0.0,1.0,2.0,5.0,0.0,0
374,22.0,0.0,8.0,0.0,7.0,1.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
375,22.0,22.0,8.0,8.0,6.0,7.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,7.0,2.0,0.0,0
376,13.0,22.0,8.0,8.0,3.0,6.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0
377,7.0,0.0,3.0,0.0,6.0,1.0,1.0,5.0,2.0,3.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0
378,9.0,7.0,9.0,3.0,8.0,6.0,2.0,5.0,2.0,3.0,0.0,1.0,0.0,2.0,4.0,4.0,0.0,0
379,6.0,0.0,1.0,0.0,7.0,1.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
380,13.0,13.0,1.0,1.0,7.0,5.0,2.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,3.0,4.0,0.0,0
381,14.0,0.0,1.0,0.0,9.0,1.0,8.0,9.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
